0.0377 0.000 0.000 0.001 0.000 0.000 -0.002 0.000 -0.110 0.211 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
0.0602 0.000 0.000 0.001 0.000 0.000 -0.002 0.000 -0.110 0.211 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
0.0830 0.000 0.000 0.001 0.000 0.000 -0.002 0.000 -0.110 0.211 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
0.1068 0.000 0.000 0.001 0.000 0.000 -0.002 0.000 -0.110 0.211 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
0.1294 0.000 0.000 0.001 0.000 0.000 -0.002 0.000 -0.110 0.211 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
0.1549 0.000 0.000 0.001 0.000 0.000 -0.002 0.000 -0.110 0.211 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
0.1799 0.000 0.000 0.001 0.000 0.000 -0.002 0.000 -0.110 0.211 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
0.2086 0.000 0.000 0.001 0.000 0.000 -0.002 0.000 -0.110 0.211 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
0.2310 0.000 0.000 0.001 0.000 0.000 -0.002 0.000 -0.110 0.211 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
0.2544 0.000 0.000 0.001 0.000 0.000 -0.002 0.000 -0.110 0.211 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
0.2758 0.000 0.000 0.001 0.000 0.000 -0.002 0.000 -0.110 0.211 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
0.2986 0.000 0.000 0.001 0.000 0.000 -0.002 0.000 -0.110 0.211 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
0.3198 0.000 0.000 0.001 0.000 0.000 -0.002 0.000 -0.110 0.211 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
0.3421 0.000 0.000 0.001 0.000 0.000 -0.002 0.000 -0.110 0.211 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
0.3657 0.000 0.000 0.001 0.000 0.000 -0.002 0.000 -0.110 0.211 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
0.3886 0.000 0.000 0.001 0.000 0.000 -0.002 0.000 -0.110 0.211 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
0.4113 0.000 0.000 0.001 0.000 0.000 -0.002 0.000 -0.110 0.211 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
0.4364 0.000 0.000 0.001 0.000 0.000 -0.002 0.000 -0.110 0.211 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
