0.0316 0.000 0.000 0.001 0.000 0.000 -0.002 0.000 -0.111 0.213 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
0.0560 0.000 0.000 0.001 0.000 0.000 -0.002 0.000 -0.111 0.213 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
0.0814 0.000 0.000 0.001 0.000 0.000 -0.002 0.000 -0.111 0.213 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
0.1040 0.000 0.000 0.001 0.000 0.000 -0.002 0.000 -0.111 0.213 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
0.1255 0.000 0.000 0.001 0.000 0.000 -0.002 0.000 -0.111 0.213 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
0.1524 0.000 0.000 0.001 0.000 0.000 -0.002 0.000 -0.111 0.213 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
0.1847 0.000 0.000 0.001 0.000 0.000 -0.002 0.000 -0.111 0.213 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
0.2018 0.000 0.000 0.001 0.000 0.000 -0.002 0.000 -0.111 0.213 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
0.2278 0.000 0.000 0.001 0.000 0.000 -0.002 0.000 -0.111 0.213 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
0.2516 0.000 0.000 0.001 0.000 0.000 -0.002 0.000 -0.111 0.213 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
0.2753 0.000 0.000 0.001 0.000 0.000 -0.002 0.000 -0.111 0.213 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
0.2994 0.000 0.000 0.001 0.000 0.000 -0.002 0.000 -0.111 0.213 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
0.3239 0.000 0.000 0.001 0.000 0.000 -0.002 0.000 -0.111 0.213 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
0.3463 0.000 0.000 0.001 0.000 0.000 -0.002 0.000 -0.111 0.213 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
0.3705 0.000 0.000 0.001 0.000 0.000 -0.002 0.000 -0.111 0.213 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
0.3934 0.000 0.000 0.001 0.000 0.000 -0.002 0.000 -0.111 0.213 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
0.4172 0.000 0.000 0.001 0.000 0.000 -0.002 0.000 -0.111 0.213 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
0.4401 0.000 0.000 0.001 0.000 0.000 -0.002 0.000 -0.111 0.213 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
0.4637 0.000 0.000 0.001 0.000 0.000 -0.002 0.000 -0.111 0.213 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
0.4862 0.000 0.000 0.001 0.000 0.000 -0.002 0.000 -0.111 0.213 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
0.5085 0.000 0.000 0.001 0.000 0.000 -0.002 0.000 -0.111 0.213 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
0.5322 0.000 0.000 0.001 0.000 0.000 -0.002 0.000 -0.111 0.213 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
0.5548 0.000 0.000 0.001 0.000 0.000 -0.002 0.000 -0.111 0.213 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
0.5766 0.000 0.000 0.001 0.000 0.000 -0.002 0.000 -0.111 0.213 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
